"V1","V2","V3","V4","V5"
"20170910",1200,-400,19.0128541666667,"miniDOT"
"20170910",1200,-50,19.0510208333333,"miniDOT"
"20170911",1200,-2200,5.28317708333333,"miniDOT"
"20170911",1200,-2000,5.33143055555556,"miniDOT"
"20170911",1200,-1800,5.45654166666667,"miniDOT"
"20170911",1200,-1600,5.73961111111111,"miniDOT"
"20170911",1200,-1400,6.29352777777778,"miniDOT"
"20170911",1200,-1200,7.50436805555556,"miniDOT"
"20170911",1200,-800,15.1888888888889,"miniDOT"
"20170911",1200,-600,18.8114722222222,"miniDOT"
"20170911",1200,-400,18.8872291666667,"miniDOT"
"20170911",1200,-50,19.1867083333333,"miniDOT"
"20170912",1200,-2200,5.28451041666667,"miniDOT"
"20170912",1200,-2000,5.33388194444444,"miniDOT"
"20170912",1200,-1800,5.46311805555556,"miniDOT"
"20170912",1200,-1600,5.74890972222222,"miniDOT"
"20170912",1200,-1400,6.28538888888889,"miniDOT"
"20170912",1200,-1200,7.53402777777778,"miniDOT"
"20170912",1200,-800,15.3766597222222,"miniDOT"
"20170912",1200,-600,18.8431319444444,"miniDOT"
"20170912",1200,-400,18.9957291666667,"miniDOT"
"20170912",1200,-50,19.3385104166667,"miniDOT"
"20170913",1200,-2200,5.28488541666667,"miniDOT"
"20170913",1200,-2000,5.33652777777778,"miniDOT"
"20170913",1200,-1800,5.45565277777778,"miniDOT"
"20170913",1200,-1600,5.75111805555556,"miniDOT"
"20170913",1200,-1400,6.31382638888889,"miniDOT"
"20170913",1200,-1200,7.55056944444444,"miniDOT"
"20170913",1200,-800,15.4551944444444,"miniDOT"
"20170913",1200,-600,18.9411041666667,"miniDOT"
"20170913",1200,-400,19.1310347222222,"miniDOT"
"20170913",1200,-50,19.52053125,"miniDOT"
"20170914",1200,-2200,5.29371875,"miniDOT"
"20170914",1200,-2000,5.34476388888889,"miniDOT"
"20170914",1200,-1800,5.46333333333333,"miniDOT"
"20170914",1200,-1600,5.77052777777778,"miniDOT"
"20170914",1200,-1400,6.30043055555556,"miniDOT"
"20170914",1200,-1200,7.5830625,"miniDOT"
"20170914",1200,-800,15.5613333333333,"miniDOT"
"20170914",1200,-600,19.0149583333333,"miniDOT"
"20170914",1200,-400,19.2547569444444,"miniDOT"
"20170914",1200,-50,19.815125,"miniDOT"
"20170915",1200,-2200,5.29557291666667,"miniDOT"
"20170915",1200,-2000,5.34126388888889,"miniDOT"
"20170915",1200,-1800,5.47378472222222,"miniDOT"
"20170915",1200,-1600,5.75936111111111,"miniDOT"
"20170915",1200,-1400,6.32511111111111,"miniDOT"
"20170915",1200,-1200,7.59726388888889,"miniDOT"
"20170915",1200,-800,15.6515972222222,"miniDOT"
"20170915",1200,-600,19.0901527777778,"miniDOT"
"20170915",1200,-400,19.3950069444444,"miniDOT"
"20170915",1200,-50,20.0693020833333,"miniDOT"
"20170916",1200,-2200,5.29863541666667,"miniDOT"
"20170916",1200,-2000,5.34124305555556,"miniDOT"
"20170916",1200,-1800,5.47906944444444,"miniDOT"
"20170916",1200,-1600,5.77241666666667,"miniDOT"
"20170916",1200,-1400,6.348,"miniDOT"
"20170916",1200,-1200,7.59513194444444,"miniDOT"
"20170916",1200,-800,15.7334583333333,"miniDOT"
"20170916",1200,-600,19.1979166666667,"miniDOT"
"20170916",1200,-400,19.5655347222222,"miniDOT"
"20170916",1200,-50,20.6359375,"miniDOT"
"20170917",1200,-2200,5.30864583333333,"miniDOT"
"20170917",1200,-2000,5.3504375,"miniDOT"
"20170917",1200,-1800,5.48236805555556,"miniDOT"
"20170917",1200,-1600,5.78770138888889,"miniDOT"
"20170917",1200,-1400,6.34096527777778,"miniDOT"
"20170917",1200,-1200,7.63552083333333,"miniDOT"
"20170917",1200,-800,15.737,"miniDOT"
"20170917",1200,-600,19.2725347222222,"miniDOT"
"20170917",1200,-400,19.7384305555556,"miniDOT"
"20170917",1200,-50,21.253,"miniDOT"
"20170918",1200,-2200,5.30140625,"miniDOT"
"20170918",1200,-2000,5.34828472222222,"miniDOT"
"20170918",1200,-1800,5.47847222222222,"miniDOT"
"20170918",1200,-1600,5.78675694444444,"miniDOT"
"20170918",1200,-1400,6.35958333333333,"miniDOT"
"20170918",1200,-1200,7.65822916666667,"miniDOT"
"20170918",1200,-800,15.7731458333333,"miniDOT"
"20170918",1200,-600,19.3534097222222,"miniDOT"
"20170918",1200,-400,19.9095,"miniDOT"
"20170918",1200,-50,21.2619375,"miniDOT"
"20170919",1200,-2200,5.30635416666667,"miniDOT"
"20170919",1200,-2000,5.36438888888889,"miniDOT"
"20170919",1200,-1800,5.49734722222222,"miniDOT"
"20170919",1200,-1600,5.80865277777778,"miniDOT"
"20170919",1200,-1400,6.38020833333333,"miniDOT"
"20170919",1200,-1200,7.634,"miniDOT"
"20170919",1200,-800,15.7789722222222,"miniDOT"
"20170919",1200,-600,19.4337638888889,"miniDOT"
"20170919",1200,-400,20.1076944444444,"miniDOT"
"20170919",1200,-50,21.4841041666667,"miniDOT"
"20170920",1200,-2200,5.3119375,"miniDOT"
"20170920",1200,-2000,5.36205555555556,"miniDOT"
"20170920",1200,-1800,5.49930555555556,"miniDOT"
"20170920",1200,-1600,5.78953472222222,"miniDOT"
"20170920",1200,-1400,6.35998611111111,"miniDOT"
"20170920",1200,-1200,7.66524305555556,"miniDOT"
"20170920",1200,-800,15.752375,"miniDOT"
"20170920",1200,-600,19.4953888888889,"miniDOT"
"20170920",1200,-400,20.3055208333333,"miniDOT"
"20170920",1200,-50,21.327875,"miniDOT"
"20170921",1200,-2200,5.31391666666667,"miniDOT"
"20170921",1200,-2000,5.36748611111111,"miniDOT"
"20170921",1200,-1800,5.48894444444444,"miniDOT"
"20170921",1200,-1600,5.79933333333333,"miniDOT"
"20170921",1200,-1400,6.38410416666667,"miniDOT"
"20170921",1200,-1200,7.69710416666667,"miniDOT"
"20170921",1200,-800,15.8267361111111,"miniDOT"
"20170921",1200,-600,19.5879861111111,"miniDOT"
"20170921",1200,-400,20.6005486111111,"miniDOT"
"20170921",1200,-50,21.4781979166667,"miniDOT"
"20170922",1200,-2200,5.31494791666667,"miniDOT"
"20170922",1200,-2000,5.36460416666667,"miniDOT"
"20170922",1200,-1800,5.49764583333333,"miniDOT"
"20170922",1200,-1600,5.811875,"miniDOT"
"20170922",1200,-1400,6.37009027777778,"miniDOT"
"20170922",1200,-1200,7.697375,"miniDOT"
"20170922",1200,-800,15.8987152777778,"miniDOT"
"20170922",1200,-600,19.6665138888889,"miniDOT"
"20170922",1200,-400,20.9425208333333,"miniDOT"
"20170922",1200,-50,21.5331458333333,"miniDOT"
"20170923",1200,-2200,5.31453125,"miniDOT"
"20170923",1200,-2000,5.36685416666667,"miniDOT"
"20170923",1200,-1800,5.49598611111111,"miniDOT"
"20170923",1200,-1600,5.83136111111111,"miniDOT"
"20170923",1200,-1400,6.38941666666667,"miniDOT"
"20170923",1200,-1200,7.72245138888889,"miniDOT"
"20170923",1200,-800,15.9320208333333,"miniDOT"
"20170923",1200,-600,19.7698680555556,"miniDOT"
"20170923",1200,-400,21.2127083333333,"miniDOT"
"20170923",1200,-50,21.4570104166667,"miniDOT"
"20170924",1200,-2200,5.32180208333333,"miniDOT"
"20170924",1200,-2000,5.37098611111111,"miniDOT"
"20170924",1200,-1800,5.50439583333333,"miniDOT"
"20170924",1200,-1600,5.82011111111111,"miniDOT"
"20170924",1200,-1400,6.4035625,"miniDOT"
"20170924",1200,-1200,7.74540972222222,"miniDOT"
"20170924",1200,-800,16.0144305555556,"miniDOT"
"20170924",1200,-600,19.8897222222222,"miniDOT"
"20170924",1200,-400,21.2995,"miniDOT"
"20170924",1200,-50,21.9279270833333,"miniDOT"
"20170925",1200,-2200,5.31111458333333,"miniDOT"
"20170925",1200,-2000,5.37279861111111,"miniDOT"
"20170925",1200,-1800,5.50529166666667,"miniDOT"
"20170925",1200,-1600,5.83675694444444,"miniDOT"
"20170925",1200,-1400,6.39879861111111,"miniDOT"
"20170925",1200,-1200,7.73985416666667,"miniDOT"
"20170925",1200,-800,16.0430763888889,"miniDOT"
"20170925",1200,-600,19.9933819444444,"miniDOT"
"20170925",1200,-400,21.4883888888889,"miniDOT"
"20170925",1200,-50,22.5200208333333,"miniDOT"
"20170926",1200,-2200,5.32157291666667,"miniDOT"
"20170926",1200,-2000,5.37424305555556,"miniDOT"
"20170926",1200,-1800,5.53572222222222,"miniDOT"
"20170926",1200,-1600,5.83626388888889,"miniDOT"
"20170926",1200,-1400,6.43247916666667,"miniDOT"
"20170926",1200,-1200,7.76448611111111,"miniDOT"
"20170926",1200,-800,16.0892361111111,"miniDOT"
"20170926",1200,-600,20.0742430555556,"miniDOT"
"20170926",1200,-400,21.6761180555556,"miniDOT"
"20170926",1200,-50,22.9482916666667,"miniDOT"
"20170927",1200,-2200,5.33542708333333,"miniDOT"
"20170927",1200,-2000,5.39218055555556,"miniDOT"
"20170927",1200,-1800,5.52054861111111,"miniDOT"
"20170927",1200,-1600,5.84766666666667,"miniDOT"
"20170927",1200,-1400,6.429625,"miniDOT"
"20170927",1200,-1200,7.77911805555556,"miniDOT"
"20170927",1200,-800,16.0753680555556,"miniDOT"
"20170927",1200,-600,20.1778888888889,"miniDOT"
"20170927",1200,-400,21.8328541666667,"miniDOT"
"20170927",1200,-50,23.1305,"miniDOT"
"20170928",1200,-2200,5.33179166666667,"miniDOT"
"20170928",1200,-2000,5.38994444444444,"miniDOT"
"20170928",1200,-1800,5.51922222222222,"miniDOT"
"20170928",1200,-1600,5.84020833333333,"miniDOT"
"20170928",1200,-1400,6.4365,"miniDOT"
"20170928",1200,-1200,7.77443055555556,"miniDOT"
"20170928",1200,-800,16.0282361111111,"miniDOT"
"20170928",1200,-600,20.2550069444444,"miniDOT"
"20170928",1200,-400,22.0547430555556,"miniDOT"
"20170928",1200,-50,22.3515104166667,"miniDOT"
"20170929",1200,-2200,5.32970833333333,"miniDOT"
"20170929",1200,-2000,5.37938888888889,"miniDOT"
"20170929",1200,-1800,5.50717361111111,"miniDOT"
"20170929",1200,-1600,5.84513194444444,"miniDOT"
"20170929",1200,-1400,6.44825694444444,"miniDOT"
"20170929",1200,-1200,7.831,"miniDOT"
"20170929",1200,-800,16.1510208333333,"miniDOT"
"20170929",1200,-600,20.7962569444444,"miniDOT"
"20170929",1200,-400,21.2096666666667,"miniDOT"
"20170929",1200,-50,21.23109375,"miniDOT"
"20170930",1200,-2200,5.333875,"miniDOT"
"20170930",1200,-2000,5.38719444444444,"miniDOT"
"20170930",1200,-1800,5.52208333333333,"miniDOT"
"20170930",1200,-1600,5.85982638888889,"miniDOT"
"20170930",1200,-1400,6.45628472222222,"miniDOT"
"20170930",1200,-1200,7.82472222222222,"miniDOT"
"20170930",1200,-800,16.1411736111111,"miniDOT"
"20170930",1200,-600,20.4529583333333,"miniDOT"
"20170930",1200,-400,20.4717430555556,"miniDOT"
"20170930",1200,-50,20.4675208333333,"miniDOT"
"20171001",1200,-2200,5.3415625,"miniDOT"
"20171001",1200,-2000,5.39344444444444,"miniDOT"
"20171001",1200,-1800,5.51218055555556,"miniDOT"
"20171001",1200,-1600,5.85863194444444,"miniDOT"
"20171001",1200,-1400,6.473625,"miniDOT"
"20171001",1200,-1200,7.83641666666667,"miniDOT"
"20171001",1200,-800,16.1873958333333,"miniDOT"
"20171001",1200,-600,19.6622361111111,"miniDOT"
"20171001",1200,-400,19.7575625,"miniDOT"
"20171001",1200,-50,19.8204791666667,"miniDOT"
"20171002",1200,-2200,5.3409375,"miniDOT"
"20171002",1200,-2000,5.39613888888889,"miniDOT"
"20171002",1200,-1800,5.53173611111111,"miniDOT"
"20171002",1200,-1600,5.85041666666667,"miniDOT"
"20171002",1200,-1400,6.48778472222222,"miniDOT"
"20171002",1200,-1200,7.85218055555556,"miniDOT"
"20171002",1200,-800,16.3103472222222,"miniDOT"
"20171002",1200,-600,19.3323888888889,"miniDOT"
"20171002",1200,-400,19.4424027777778,"miniDOT"
"20171002",1200,-50,19.5670833333333,"miniDOT"
"20171003",1200,-2200,5.33927083333333,"miniDOT"
"20171003",1200,-2000,5.39330555555556,"miniDOT"
"20171003",1200,-1800,5.51913888888889,"miniDOT"
"20171003",1200,-1600,5.86527083333333,"miniDOT"
"20171003",1200,-1400,6.48394444444444,"miniDOT"
"20171003",1200,-1200,7.89141666666667,"miniDOT"
"20171003",1200,-800,16.5116111111111,"miniDOT"
"20171003",1200,-600,19.1340486111111,"miniDOT"
"20171003",1200,-400,19.2895208333333,"miniDOT"
"20171003",1200,-50,19.3770208333333,"miniDOT"
"20171004",1200,-2200,5.34180208333333,"miniDOT"
"20171004",1200,-2000,5.39485416666667,"miniDOT"
"20171004",1200,-1800,5.53259722222222,"miniDOT"
"20171004",1200,-1600,5.86584722222222,"miniDOT"
"20171004",1200,-1400,6.50117361111111,"miniDOT"
"20171004",1200,-1200,7.89004166666667,"miniDOT"
"20171004",1200,-800,16.6306388888889,"miniDOT"
"20171004",1200,-600,19.0153125,"miniDOT"
"20171004",1200,-400,19.1413958333333,"miniDOT"
"20171004",1200,-50,19.3004895833333,"miniDOT"
"20171005",1200,-2200,5.35051041666667,"miniDOT"
"20171005",1200,-2000,5.40522222222222,"miniDOT"
"20171005",1200,-1800,5.53057638888889,"miniDOT"
"20171005",1200,-1600,5.88456944444444,"miniDOT"
"20171005",1200,-1400,6.50221527777778,"miniDOT"
"20171005",1200,-1200,7.89611805555556,"miniDOT"
"20171005",1200,-800,16.8565416666667,"miniDOT"
"20171005",1200,-600,19.0208055555556,"miniDOT"
"20171005",1200,-400,19.2466944444444,"miniDOT"
"20171005",1200,-50,19.3854270833333,"miniDOT"
"20171006",1200,-2200,5.35066666666667,"miniDOT"
"20171006",1200,-2000,5.4075,"miniDOT"
"20171006",1200,-1800,5.54747222222222,"miniDOT"
"20171006",1200,-1600,5.89308333333333,"miniDOT"
"20171006",1200,-1400,6.51398611111111,"miniDOT"
"20171006",1200,-1200,7.91136805555556,"miniDOT"
"20171006",1200,-800,16.8621805555556,"miniDOT"
"20171006",1200,-600,19.0879583333333,"miniDOT"
"20171006",1200,-400,19.2430833333333,"miniDOT"
"20171006",1200,-50,19.6005625,"miniDOT"
"20171007",1200,-2200,5.35295833333333,"miniDOT"
"20171007",1200,-2000,5.41114583333333,"miniDOT"
"20171007",1200,-1800,5.54234027777778,"miniDOT"
"20171007",1200,-1600,5.85940972222222,"miniDOT"
"20171007",1200,-1400,6.50497916666667,"miniDOT"
"20171007",1200,-1200,7.96315277777778,"miniDOT"
"20171007",1200,-800,16.7907430555556,"miniDOT"
"20171007",1200,-600,19.1390625,"miniDOT"
"20171007",1200,-400,19.332875,"miniDOT"
"20171007",1200,-50,19.7867291666667,"miniDOT"
"20171008",1200,-2200,5.35783333333333,"miniDOT"
"20171008",1200,-2000,5.4244375,"miniDOT"
"20171008",1200,-1800,5.55603472222222,"miniDOT"
"20171008",1200,-1600,5.88784027777778,"miniDOT"
"20171008",1200,-1400,6.48873611111111,"miniDOT"
"20171008",1200,-1200,7.95575694444444,"miniDOT"
"20171008",1200,-800,16.8543680555556,"miniDOT"
"20171008",1200,-600,19.1770625,"miniDOT"
"20171008",1200,-400,19.6737986111111,"miniDOT"
"20171008",1200,-50,19.87703125,"miniDOT"
"20171009",1200,-2200,5.36288541666667,"miniDOT"
"20171009",1200,-2000,5.41714583333333,"miniDOT"
"20171009",1200,-1800,5.58172916666667,"miniDOT"
"20171009",1200,-1600,5.909875,"miniDOT"
"20171009",1200,-1400,6.52320833333333,"miniDOT"
"20171009",1200,-1200,7.97456944444444,"miniDOT"
"20171009",1200,-800,16.8984375,"miniDOT"
"20171009",1200,-600,19.2197777777778,"miniDOT"
"20171009",1200,-400,19.7770069444444,"miniDOT"
"20171009",1200,-50,20.1349479166667,"miniDOT"
"20171010",1200,-2200,5.36885416666667,"miniDOT"
"20171010",1200,-2000,5.432125,"miniDOT"
"20171010",1200,-1800,5.56236805555556,"miniDOT"
"20171010",1200,-1600,5.90694444444444,"miniDOT"
"20171010",1200,-1400,6.52601388888889,"miniDOT"
"20171010",1200,-1200,7.96084027777778,"miniDOT"
"20171010",1200,-800,16.8593263888889,"miniDOT"
"20171010",1200,-600,19.2528055555556,"miniDOT"
"20171010",1200,-400,19.9719513888889,"miniDOT"
"20171010",1200,-50,20.2307604166667,"miniDOT"
"20171011",1200,-2200,5.36675,"miniDOT"
"20171011",1200,-2000,5.41611805555556,"miniDOT"
"20171011",1200,-1800,5.58527083333333,"miniDOT"
"20171011",1200,-1600,5.91563194444444,"miniDOT"
"20171011",1200,-1400,6.5335625,"miniDOT"
"20171011",1200,-1200,7.99922916666667,"miniDOT"
"20171011",1200,-800,16.8120277777778,"miniDOT"
"20171011",1200,-600,19.3367013888889,"miniDOT"
"20171011",1200,-400,19.9462013888889,"miniDOT"
"20171011",1200,-50,19.982375,"miniDOT"
"20171012",1200,-2200,5.37085416666667,"miniDOT"
"20171012",1200,-2000,5.42133333333333,"miniDOT"
"20171012",1200,-1800,5.56903472222222,"miniDOT"
"20171012",1200,-1600,5.91381944444444,"miniDOT"
"20171012",1200,-1400,6.54640972222222,"miniDOT"
"20171012",1200,-1200,7.97665277777778,"miniDOT"
"20171012",1200,-800,16.8536458333333,"miniDOT"
"20171012",1200,-600,19.2945972222222,"miniDOT"
"20171012",1200,-400,19.4347430555556,"miniDOT"
"20171012",1200,-50,19.4336875,"miniDOT"
"20171013",1200,-2200,5.37288541666667,"miniDOT"
"20171013",1200,-2000,5.42802083333333,"miniDOT"
"20171013",1200,-1800,5.55011111111111,"miniDOT"
"20171013",1200,-1600,5.89336805555556,"miniDOT"
"20171013",1200,-1400,6.55298611111111,"miniDOT"
"20171013",1200,-1200,8.02025694444444,"miniDOT"
"20171013",1200,-800,16.9126041666667,"miniDOT"
"20171013",1200,-600,18.8389513888889,"miniDOT"
"20171013",1200,-400,18.8459861111111,"miniDOT"
"20171013",1200,-50,18.8456145833333,"miniDOT"
"20171014",1200,-2200,5.37377083333333,"miniDOT"
"20171014",1200,-2000,5.42793055555556,"miniDOT"
"20171014",1200,-1800,5.55649305555556,"miniDOT"
"20171014",1200,-1600,5.90702777777778,"miniDOT"
"20171014",1200,-1400,6.56621527777778,"miniDOT"
"20171014",1200,-1200,7.99700694444444,"miniDOT"
"20171014",1200,-800,17.0239027777778,"miniDOT"
"20171014",1200,-600,18.5811111111111,"miniDOT"
"20171014",1200,-400,18.6120555555556,"miniDOT"
"20171014",1200,-50,18.6627395833333,"miniDOT"
"20171015",1200,-2200,5.37542708333333,"miniDOT"
"20171015",1200,-2000,5.42470833333333,"miniDOT"
"20171015",1200,-1800,5.56085416666667,"miniDOT"
"20171015",1200,-1600,5.89432638888889,"miniDOT"
"20171015",1200,-1400,6.57325,"miniDOT"
"20171015",1200,-1200,8.00849305555556,"miniDOT"
"20171015",1200,-800,17.0281736111111,"miniDOT"
"20171015",1200,-600,18.5332013888889,"miniDOT"
"20171015",1200,-400,18.5454791666667,"miniDOT"
"20171015",1200,-50,18.5429166666667,"miniDOT"
"20171016",1200,-2200,5.37078125,"miniDOT"
"20171016",1200,-2000,5.42393055555556,"miniDOT"
"20171016",1200,-1800,5.55801388888889,"miniDOT"
"20171016",1200,-1600,5.91651388888889,"miniDOT"
"20171016",1200,-1400,6.57932638888889,"miniDOT"
"20171016",1200,-1200,8.00693055555556,"miniDOT"
"20171016",1200,-800,17.7818333333333,"miniDOT"
"20171016",1200,-600,18.1075486111111,"miniDOT"
"20171016",1200,-400,18.1098055555556,"miniDOT"
"20171016",1200,-50,18.1067604166667,"miniDOT"
"20171017",1200,-2200,5.37847916666667,"miniDOT"
"20171017",1200,-2000,5.43115277777778,"miniDOT"
"20171017",1200,-1800,5.56254166666667,"miniDOT"
"20171017",1200,-1600,5.92886805555556,"miniDOT"
"20171017",1200,-1400,6.57896527777778,"miniDOT"
"20171017",1200,-1200,8.04872916666667,"miniDOT"
"20171017",1200,-800,17.0531666666667,"miniDOT"
"20171017",1200,-600,17.3051527777778,"miniDOT"
"20171017",1200,-400,17.3566180555556,"miniDOT"
"20171017",1200,-50,17.3951145833333,"miniDOT"
"20171018",1200,-2200,5.37786458333333,"miniDOT"
"20171018",1200,-2000,5.43522222222222,"miniDOT"
"20171018",1200,-1800,5.59148611111111,"miniDOT"
"20171018",1200,-1600,5.92884722222222,"miniDOT"
"20171018",1200,-1400,6.59159722222222,"miniDOT"
"20171018",1200,-1200,8.10113888888889,"miniDOT"
"20171018",1200,-800,16.7576944444444,"miniDOT"
"20171018",1200,-600,16.9529375,"miniDOT"
"20171018",1200,-400,17.0512777777778,"miniDOT"
"20171018",1200,-50,17.1429375,"miniDOT"
"20171019",1200,-2200,5.37986458333333,"miniDOT"
"20171019",1200,-2000,5.43496527777778,"miniDOT"
"20171019",1200,-1800,5.59015277777778,"miniDOT"
"20171019",1200,-1600,5.94327083333333,"miniDOT"
"20171019",1200,-1400,6.59727777777778,"miniDOT"
"20171019",1200,-1200,8.10395833333333,"miniDOT"
"20171019",1200,-800,16.6065902777778,"miniDOT"
"20171019",1200,-600,16.8214166666667,"miniDOT"
"20171019",1200,-400,16.9459305555556,"miniDOT"
"20171019",1200,-50,16.9968229166667,"miniDOT"
"20171020",1200,-2200,5.38480208333333,"miniDOT"
"20171020",1200,-2000,5.44359027777778,"miniDOT"
"20171020",1200,-1800,5.58382638888889,"miniDOT"
"20171020",1200,-1600,5.91988194444444,"miniDOT"
"20171020",1200,-1400,6.61427777777778,"miniDOT"
"20171020",1200,-1200,8.06177083333333,"miniDOT"
"20171020",1200,-800,16.6489930555556,"miniDOT"
"20171020",1200,-600,16.7246805555556,"miniDOT"
"20171020",1200,-400,16.7418958333333,"miniDOT"
"20171020",1200,-50,16.74225,"miniDOT"
"20171021",1200,-2200,5.38133333333333,"miniDOT"
"20171021",1200,-2000,5.43236805555556,"miniDOT"
"20171021",1200,-1800,5.56544444444444,"miniDOT"
"20171021",1200,-1600,5.91411805555556,"miniDOT"
"20171021",1200,-1400,6.61688194444444,"miniDOT"
"20171021",1200,-1200,8.14716666666667,"miniDOT"
"20171021",1200,-800,16.3901319444444,"miniDOT"
"20171021",1200,-600,16.4747777777778,"miniDOT"
"20171021",1200,-400,16.5354722222222,"miniDOT"
"20171021",1200,-50,16.7315416666667,"miniDOT"
"20171022",1200,-2200,5.38857291666667,"miniDOT"
"20171022",1200,-2000,5.44150694444444,"miniDOT"
"20171022",1200,-1800,5.5675,"miniDOT"
"20171022",1200,-1600,5.93828472222222,"miniDOT"
"20171022",1200,-1400,6.62570138888889,"miniDOT"
"20171022",1200,-1200,8.12325694444444,"miniDOT"
"20171022",1200,-800,16.2743958333333,"miniDOT"
"20171022",1200,-600,16.3968541666667,"miniDOT"
"20171022",1200,-400,16.5104305555556,"miniDOT"
"20171022",1200,-50,16.6194166666667,"miniDOT"
"20171023",1200,-2200,5.38935416666667,"miniDOT"
"20171023",1200,-2000,5.44753472222222,"miniDOT"
"20171023",1200,-1800,5.58113194444444,"miniDOT"
"20171023",1200,-1600,5.94114583333333,"miniDOT"
"20171023",1200,-1400,6.6176875,"miniDOT"
"20171023",1200,-1200,8.13201388888889,"miniDOT"
"20171023",1200,-800,16.2004583333333,"miniDOT"
"20171023",1200,-600,16.4117291666667,"miniDOT"
"20171023",1200,-400,16.4549444444444,"miniDOT"
"20171023",1200,-50,16.4608333333333,"miniDOT"
"20171024",1200,-2200,5.3916875,"miniDOT"
"20171024",1200,-2000,5.44753472222222,"miniDOT"
"20171024",1200,-1800,5.57700694444444,"miniDOT"
"20171024",1200,-1600,5.93792361111111,"miniDOT"
"20171024",1200,-1400,6.63125694444444,"miniDOT"
"20171024",1200,-1200,8.13490972222222,"miniDOT"
"20171024",1200,-800,16.2559027777778,"miniDOT"
"20171024",1200,-600,16.4810833333333,"miniDOT"
"20171024",1200,-400,16.5947013888889,"miniDOT"
"20171024",1200,-50,16.6171354166667,"miniDOT"
"20171025",1200,-2200,5.3944375,"miniDOT"
"20171025",1200,-2000,5.45002777777778,"miniDOT"
"20171025",1200,-1800,5.59708333333333,"miniDOT"
